,site_name,address,city,long,lat,county,hours
269,Dollar Tree 2785,16975 Monterey St,Morgan Hill,-121.64986999999999,37.124863,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
270,SANTA FE FOODS,860 S White Rd,San Jose,-121.82172,37.359047,Santa Clara,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM"
271,HILLSDALE MARKET & LIQUORS,3100 Monterey Hwy,San Jose,-121.84493,37.287483,Santa Clara,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 1:00 AM
Saturday: 8:00 AM – 2:00 AM
Sunday: 8:00 AM – 11:00 PM"
272,Almaden Market,5965 Almaden Expy,San Jose,-121.87276999999999,37.235096,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 6:30 PM"
273,7 ELEVEN 16189 D,1201 Wildwood Ave,Sunnyvale,-121.99463999999999,37.392044,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
274,7-Eleven 14324G,1905 Latham St,Mountain View,-122.09608,37.39447,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
275,La Sonorense Bakery,163 Willow St,San Jose,-121.88158999999999,37.319317,Santa Clara,"Monday: 4:30 AM – 10:00 PM
Tuesday: 4:30 AM – 10:00 PM
Wednesday: 4:30 AM – 10:00 PM
Thursday: 4:30 AM – 10:00 PM
Friday: 4:30 AM – 10:00 PM
Saturday: 5:30 AM – 10:00 PM
Sunday: 5:30 AM – 9:30 PM"
276,Gavilan Market,8110 Westwood Dr,Gilroy,-121.5937,37.014469,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM"
277,Southgate Liquors,445F Blossom Hill Rd,San Jose,-121.82999,37.251446,Santa Clara,"Monday: 9:00 AM – 2:00 AM
Tuesday: 9:00 AM – 2:00 AM
Wednesday: 9:00 AM – 2:00 AM
Thursday: 9:00 AM – 2:00 AM
Friday: 9:00 AM – 2:00 AM
Saturday: 9:00 AM – 2:00 AM
Sunday: 9:00 AM – 2:00 AM"
278,Trader Joe's 202,17035 Laurel Rd,Morgan Hill,-121.63821999999999,37.130856,Santa Clara,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM"
279,Snehas Gifts And Wine,1175 E Homestead Rd,Sunnyvale,-121.99703000000001,37.337887,Santa Clara,"Monday: 7:30 AM – 10:00 PM
Tuesday: 7:30 AM – 10:00 PM
Wednesday: 7:30 AM – 10:00 PM
Thursday: 7:30 AM – 10:00 PM
Friday: 7:30 AM – 10:30 PM
Saturday: 7:30 AM – 10:30 PM
Sunday: 11:00 AM – 9:00 PM"
280,Whole Foods Market 10267,20955 Stevens Creek Blvd,Cupertino,-122.03974,37.322987,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
281,Whole Foods Market 10155,4800 El Camino Real,Los Altos,-122.10996999999999,37.399204,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
282,Delgadillos Produce & Nuts,1590 Berryessa Rd,San Jose,-121.87971,37.369175,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: 8:00 AM – 4:00 PM
Thursday: 8:00 AM – 4:00 PM
Friday: 8:00 AM – 4:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM"
283,Target Store T-0323,20745 Stevens Creek Blvd,Cupertino,-122.03567,37.322998,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM"
284,LAS PALMAS MERCADO Y CARNICERIA,1080 Saratoga Ave,San Jose,-121.97826,37.305824,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM"
285,DOLLAR TREE 3203,150 N San Tomas Aquino Rd,Campbell,-121.97653000000001,37.288227,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
286,Sidhu Market,801 Locust St,San Jose,-121.88663000000001,37.321090999999996,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM"
287,CVS Pharmacy 9498,1800 Saratoga Ave,San Jose,-121.99411,37.289722,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 10:00 AM – 5:00 PM
Sunday: 10:00 AM – 5:00 PM"
288,7 ELEVEN 16889G,1591 Flickinger Ave,San Jose,-121.87893999999999,37.390716999999995,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
289,Target Store T-2252,1061 Cochrane Rd,Morgan Hill,-121.64971000000001,37.154881,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM"
290,San Antonio Market 8,202 S 22nd St,San Jose,-121.86643000000001,37.34288,Santa Clara,No hours listed
291,Walmart Neighborhood Market 4174,1450 Monterey Hwy,San Jose,-121.87145,37.316223,Santa Clara,"Monday: 7:00 AM – 8:30 PM
Tuesday: 7:00 AM – 8:30 PM
Wednesday: 7:00 AM – 8:30 PM
Thursday: 7:00 AM – 8:30 PM
Friday: 7:00 AM – 8:30 PM
Saturday: 7:00 AM – 8:30 PM
Sunday: 7:00 AM – 8:30 PM"
292,7 Eleven 14256C,1173 Mclaughlin Ave,San Jose,-121.85292,37.331863,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
293,6 To Late Monterey,2784 Monterey Road,San Jose,-121.85027,37.292671,Santa Clara,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 6:00 AM – 12:00 AM"
294,Maldonado Produce Lot  218,1590 Berryessa Road,San Jose,-121.87958,37.36916,Santa Clara,No hours listed
295,PAL MARKET,2398 University Ave,East Palo Alto,-122.13942,37.471428,Santa Clara,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM"
296,7 Eleven 2366 24271C,2800 Benton St,Santa Clara,-121.97811999999999,37.346539,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
297,QUIK & SAVE,5245 Roeder Rd,San Jose,-121.81001,37.261333,Santa Clara,No place found
298,TROPICANA FOODS,1630 Story Rd,San Jose,-121.84481000000001,37.338646000000004,Santa Clara,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM"
299,Stop and Buy,1601 Tully Rd,San Jose,-121.82878999999998,37.320522,Santa Clara,"Monday: 5:30 AM – 1:00 AM
Tuesday: 5:30 AM – 1:00 AM
Wednesday: 5:30 AM – 1:00 AM
Thursday: 5:30 AM – 1:00 AM
Friday: 5:30 AM – 1:00 AM
Saturday: 5:30 AM – 2:00 AM
Sunday: 5:30 AM – 2:00 AM"
300,Manila Oriental Market,2812 S White Rd,San Jose,-121.79661999999999,37.323859999999996,Santa Clara,"Monday: 8:30 AM – 8:30 PM
Tuesday: 8:30 AM – 8:30 PM
Wednesday: 8:30 AM – 8:30 PM
Thursday: 8:30 AM – 8:30 PM
Friday: 8:30 AM – 8:30 PM
Saturday: 8:30 AM – 8:30 PM
Sunday: 8:30 AM – 8:30 PM"
301,ABES LIQUOR & MARKET,1939 Alum Rock Ave,San Jose,-121.85093,37.355057,Santa Clara,"Monday: 7:00 AM – 11:30 PM
Tuesday: 7:00 AM – 11:30 PM
Wednesday: 7:00 AM – 11:30 PM
Thursday: 7:00 AM – 11:30 PM
Friday: 7:00 AM – 11:30 PM
Saturday: 7:00 AM – 11:30 PM
Sunday: 7:00 AM – 11:30 PM"
302,Safeway 1879,551 N Calaveras Blvd,Milpitas,-121.89593,37.433167,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM"
303,Shop N Go,29 S Jackson Ave,San Jose,-121.84301,37.357948,Santa Clara,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 8:30 PM
Wednesday: 9:00 AM – 8:30 PM
Thursday: 9:00 AM – 8:30 PM
Friday: 9:00 AM – 8:30 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 10:00 AM – 7:00 PM"
304,Union Market,750 S Almaden Ave,San Jose,-121.88525,37.32304,Santa Clara,No hours listed
305,7 Eleven 36090A,298 N Capitol Ave,San Jose,-121.84255,37.369842999999996,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
306,Mexico Bakery Inc. 3,1560 Alum Rock Ave,San Jose,-121.85963000000001,37.350803000000006,Santa Clara,"Monday: 5:00 AM – 10:00 PM
Tuesday: 5:00 AM – 10:00 PM
Wednesday: 5:00 AM – 10:00 PM
Thursday: 5:00 AM – 10:00 PM
Friday: 5:00 AM – 10:00 PM
Saturday: 5:00 AM – 10:00 PM
Sunday: 5:00 AM – 10:00 PM"
307,7 Eleven 29243E,848 E Evelyn Ave,Sunnyvale,-122.01414,37.370564,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
308,India Cash And Carry,1032 E El Camino Real,Sunnyvale,-122.00589,37.352092999999996,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
309,Target Store T-2281,2161 Monterey Rd,San Jose,-121.86233,37.304543,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM"
310,Chevron 1505,1589 S Bascom Ave,Campbell,-121.93183,37.29475,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
311,Las Americas Bakery 2,7435 Monterey St,Gilroy,-121.56893000000001,37.007271,Santa Clara,"Monday: 4:00 AM – 9:00 PM
Tuesday: 4:00 AM – 9:00 PM
Wednesday: 4:00 AM – 9:00 PM
Thursday: 4:00 AM – 9:00 PM
Friday: 4:00 AM – 9:00 PM
Saturday: 5:00 AM – 9:00 PM
Sunday: 6:00 AM – 9:00 PM"
312,Shop & Save Market,365 Bird Ave,San Jose,-121.89988000000001,37.323982,Santa Clara,No hours listed
313,7 Eleven 2367-14218a,3111 Payne Ave,San Jose,-121.9508,37.301579,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
314,Smart & Final 779,401 Jacklin Rd,Milpitas,-121.90223,37.446509999999996,Santa Clara,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM"
315,99 Ranch Market 72,1350 Grant Rd,Mountain View,-122.0752,37.377758,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
316,Charlies Market,1441 E Bayshore Rd,East Palo Alto,-122.14483,37.463184000000005,Santa Clara,"Monday: Closed
Tuesday: 10:00 AM – 4:00 PM
Wednesday: 10:00 AM – 4:00 PM
Thursday: 10:00 AM – 4:00 PM
Friday: 10:00 AM – 4:00 PM
Saturday: 10:00 AM – 4:00 PM
Sunday: 10:00 AM – 4:00 PM"
317,7-Eleven 17733D,2105 Scott Blvd,Santa Clara,-121.95953,37.361382,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
318,7-ELEVEN 20521E,602 Tully Rd,San Jose,-121.84731000000001,37.308044,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
319,Vineyard Chevron 1,15865 Monterey Rd,Morgan Hill,-121.64029,37.110706,Santa Clara,No hours listed
320,Grocery Outlet Of Gilroy,333 E 10th St,Gilroy,-121.56178999999999,37.001488,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 10:00 PM"
321,Whole Foods Market 10005,774 Emerson St,Palo Alto,-122.15948,37.442596,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
322,Creekside Farmers' Market,10455 Miller Ave,Cupertino,-122.01336,37.316494,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 8:30 AM – 1:00 PM
Saturday: Closed
Sunday: Closed"
323,Trader Joes 232,7250 Bollinger Rd,San Jose,-122.03138999999999,37.312183000000005,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
324,H Mart De Anza. Llc,1179 S de Anza Blvd,San Jose,-122.03238,37.303894,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
325,Dollar Tree 2083,5540 Snell Ave,San Jose,-121.83073,37.253262,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
326,Tully Market,1709 Tully Rd,San Jose,-121.82506000000001,37.323093,Santa Clara,"Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 11:00 PM
Friday: 7:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 7:00 AM – 11:00 PM"
327,Tej Papa Murphy Inc CA005,1375 Blossom Hill Rd,San Jose,-121.88917,37.2439,Santa Clara,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 9:00 PM
Saturday: 11:00 AM – 9:00 PM
Sunday: 11:00 AM – 8:00 PM"
328,T & L Market,451 E Julian St,San Jose,-121.88468,37.344955,Santa Clara,"Monday: 8:30 AM – 10:00 PM
Tuesday: 8:30 AM – 10:00 PM
Wednesday: 8:30 AM – 10:00 PM
Thursday: 8:30 AM – 10:00 PM
Friday: 8:30 AM – 11:00 PM
Saturday: 8:30 AM – 11:00 PM
Sunday: 8:30 AM – 10:00 PM"
329,Foothill Produce,2310 Homestead Rd,Los Altos,-122.06747,37.337677,Santa Clara,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM"
330,WALGREENS 5219,5 S 1st St,San Jose,-121.8905,37.33596,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
331,WALGREENS 840,1334 Saratoga Ave,San Jose,-121.98203999999998,37.300381,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
332,Walgreens 5454,1661 McKee Rd,San Jose,-121.8614,37.357665999999995,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
333,Mckee Seafood Supermarket,2331 Mckee Rd,San Jose,-121.84916000000001,37.366089,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
334,Kwikee Mart,2044 McKee Rd,San Jose,-121.85538000000001,37.361534000000006,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Closed
Sunday: Open 24 hours"
335,CVS Pharmacy 9684,2630 W El Camino Real,Mountain View,-122.11464,37.401939,Santa Clara,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM"
336,CVS Pharmacy 9810,1685 Tully Rd,San Jose,-121.82625,37.322285,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM"
337,SAFEWAY  1245,15543 Union Ave,Los Gatos,-121.93128999999999,37.242519,Santa Clara,"Monday: 9:00 AM – 1:00 PM, 1:45 – 8:00 PM
Tuesday: 7:00 – 11:00 AM, 11:45 AM – 7:00 PM
Wednesday: 9:00 AM – 1:00 PM, 1:45 – 8:00 PM
Thursday: 7:00 – 11:00 AM, 11:45 AM – 7:00 PM
Friday: 9:00 AM – 1:00 PM, 1:45 – 8:00 PM
Saturday: 9:00 AM – 1:00 PM, 1:45 – 5:00 PM
Sunday: 7:00 AM – 3:00 PM"
338,Lucky 761,200 El Paseo de Saratoga,San Jose,-121.99387,37.288292,Santa Clara,"Monday: 6:00 AM – 1:00 AM
Tuesday: 6:00 AM – 1:00 AM
Wednesday: 6:00 AM – 1:00 AM
Thursday: 6:00 AM – 1:00 AM
Friday: 6:00 AM – 1:00 AM
Saturday: 6:00 AM – 1:00 AM
Sunday: 6:00 AM – 1:00 AM"
339,Emit Mini Market,1492 Almaden Rd,San Jose,-121.87836000000001,37.312466,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
340,LION FOOD CENTER,1838 N Milpitas Blvd,Milpitas,-121.91129,37.456821000000005,Santa Clara,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
341,HANKOOK SUPER MARKET,1092 E El Camino Real,Sunnyvale,-122.00225,37.352142,Santa Clara,"Monday: 8:00 AM – 6:00 PM
Tuesday: 8:00 AM – 6:00 PM
Wednesday: 8:00 AM – 6:00 PM
Thursday: 8:00 AM – 6:00 PM
Friday: 8:00 AM – 6:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM"
342,Grocery Outlet Of Santa Teresa 410,7076 Santa Teresa Blvd,San Jose,-121.7748,37.225887,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM"
343,Trader Joes 0212,635 Coleman Ave,San Jose,-121.90915,37.341274,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
344,Patel Brothers of Santa Clara,2039 El Camino Real,Santa Clara,-121.96049,37.352497,Santa Clara,"Monday: 12:00 – 7:00 PM
Tuesday: 12:00 – 7:00 PM
Wednesday: 12:00 – 7:00 PM
Thursday: 12:00 – 7:00 PM
Friday: 12:00 – 7:00 PM
Saturday: 12:00 – 7:00 PM
Sunday: 12:00 – 7:00 PM"
345,M&m Liquor,7901 Westwood Dr,Gilroy,-121.59383999999999,37.012474,Santa Clara,"Monday: 8:00 AM – 12:00 AM
Tuesday: 8:00 AM – 12:00 AM
Wednesday: 8:00 AM – 12:00 AM
Thursday: 8:00 AM – 12:00 AM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 12:00 AM"
346,MARINA FOOD #2,10122 Bandley Dr,Cupertino,-122.03457,37.32431,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
