region,alameda,santa_clara,san_mateo,contra_costa,marin,monterey,sonoma,solano,napa,san_francisco,resource,free,provider_name,provider_addloc,address,city,state,zip,lat,lon,contact,call_in_advance,email,cuisine,instructions,offers,notes,notes_es,web_link,web_link_es,twitter,instagram,facebook,local,status,temp_closed,mon,tues,wed,thr,fri,sat,sun,sp_mon,sp_tues,sp_wed,sp_thr,sp_fri,sp_sat,sp_sun,special_hours,must_preorder,pay_at_pickup,in_store_pickup,catering,curbside_pickup,drive_thru,delivery,farm_pickup,farmers_market,business_closed,discount_medical,meal_student,meal_senior,meal_public,family_meal,free_produce,free_groceries,public,seniors,children,homeless,clients,uninsured,residents,immigrants,low income,women,disabled,health_provider,native_american,ebt_online,ebt_phone,legal_housing,legal_worker_protection,legal_healthcare,legal_immigration,legal_criminal,legal_domviolence,legal_contracts,legal_protester_defense,evict_end_date,week_1,week_2,week_3,week_4,week_5,SNAP,WIC,WIC_only_store,quality_check_complete,updated_by,in_person,telehealth,telelegal,sliding_scale,financial_assistance,accepts_medical,med_testing,med_primary_care,med_pediatrics,med_senior,med_women,med_urgent_care,med_dental,med_vision,med_pharmacy,med_benefit,med_mental_health,med_hotline,med_domestic violence,med_addiction,must_show_id,benefits_enrollment,bob,apply_online,apply_phone,cash_type_grant,cash_type_loan,fast_disbursement,fin_general,fin_grocery,fin_housing,fin_legal,fin_medical,fin_utilities,hotline,eviction,dv_medical,dv_mental_health,dv_housing,dv_legal,dv_crisis,dv_referrals
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Fresh Approach,Lifelong Richmond,2600 MacDonald Ave B,Richmond,CA,94801,37.93509,-122.34329,,0,,,,,Offers market match ($1 for $1) with maximum: $20,,http://www.freshapproach.org,,,,,0,1,0,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Fresh Approach,St. Vincent,2210 Gladstone Dr,Pittsburg,CA,94565,38.009666,-121.86837,,0,,,,,Located at: St. Vincent de Paul Society. Offers market match ($1 for $1) with maximum: $20,,https://www.freshapproach.org/mobilemarket,,,,,0,1,0,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,Heart of the City Farmers' Market,Heart of the City Farmers Market - Fridays,1 United Nations Plaza & 7th St,San Francisco,CA,94102,37.780124,-122.41412,,0,,,,,Located at: United Nations Plaza - Civic Center. Offers market match ($1 for $1) with maximum: $5,,http://heartofthecity-farmersmar.squarespace.com/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alameda,1,0,0,0,0,0,0,0,0,0,grocery,0,Fresh Approach,East Oakland Library,1021 81st Ave,Oakland,CA,94621,37.753438,-122.1857,,0,,,,,Offers market match ($1 for $1) with maximum: $20,,https://www.freshapproach.org/mobilemarket/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,Coastside Farmers' Markets,Coastside Farmers Markets Pescadero,280 Stage Rd,Pescadero,CA,NA,37.253253,-122.3828,,0,,,,,Offers market match ($1 for $1) with maximum: $25,,https://www.coastsidefarmersmarkets.org/,,,,,0,0,0,0,0,0,15:00 - 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alameda,1,0,0,0,0,0,0,0,0,0,grocery,0,California Farmers' Market Association,San Leandro Bayfair Center CFM,15555 E 14th St & Fairmount St,San Leandro,CA,94578,37.703496,-122.12596,,0,,,,,Located at: Bayfair Center. ,,https://www.facebook.com/BayfairFarmersMkt/,,,,,0,1,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alameda,1,0,0,0,0,0,0,0,0,0,grocery,0,Phat Beets,Saint Martin de Porres Community Produce Stand,675 41st St,Oakland,CA,94609,37.830605,-122.26979,,0,,,,,Located at: Saint Martin de Porres Community Produce Stand. ,,http://phatbeetsproduce.org/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alameda,1,0,0,0,0,0,0,0,0,0,grocery,0,Unity Council,Fruitvale Farmers' Market - Tuesday & Thursday,Avenida de la Fuente & E 12th St,Oakland,CA,94601,37.775871,-122.22364,,0,,,,,Located at: Near BART. ,,https://unitycouncil.org/program/farmers-market/,,,,,0,1,0,0,13:00 - 19:00,0,13:00 - 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alameda,1,0,0,0,0,0,0,0,0,0,grocery,0,Fresh Approach,"Oakland Public Library, 81st Ave. Branch",1021 81 Ave,Oakland,CA,94621,37.753559,-122.18776,,0,,,,,Offers market match (No limit) with maximum: No maximum,,https://www.freshapproach.org/mobilemarket/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Fresh Approach,Bay Point,2410 Willow Pass Rd,Bay Point,CA,94565,38.027006,-121.93615,,0,,,,,Offers market match ($1 for $1) with maximum: $20,,https://www.freshapproach.org/mobilemarket/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Fairfield Main St Association,Fairfield CFM,675 Texas St & Jefferson St,Fairfield,CA,94533,38.248948,-122.04152,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,http://www.fairfieldmainstreet.com/calendar/75/2-Certified-Farmers-Market-Thursdays-on-the-Green.html,,,,,0,1,0,0,0,0,14:00 - 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,NA,Kensington Farmers' Market,1560 Oakview Ave & Colusa Ave,Kensington,CA,94707,37.899481,-122.28741,,0,,,,,Located at: Colusa Circle. ,,http://www.kensingtonfarmersmarket.org/,,,,,0,1,0,0,0,0,0,0,0,10:00 - 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,CFMA,Moraga CFM,1370 Moraga Rd & Moraga Way,Moraga,CA,94556,37.834042,-122.1275,,0,,,,,Located at: Moraga Center. ,,https://www.facebook.com/MorFarmersMkt/,,,,,0,1,0,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Fresh Approach,Richmond Farmers' Market,24 Barrett Ave,Richmond,CA,94804,37.937937,-122.34534,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,NA,,,,,0,1,0,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,non-stop mobile market,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Pacific Coast Farmers' Market Association,Point Richmond Farmers' Market,133 Park Place,Richmond,CA,NA,NA,NA,,0,,,,,,,NA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Fresh Approach,San Pablo WIC,13601 San Pablo Ave,San Pablo,CA,94806,37.955311,-122.33866,,0,,,,,Offers market match ($1 for $1) with maximum: $20,,https://www.freshapproach.org/mobilemarket/,,,,,0,1,0,0,0,0,0,10:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Local Roots,"San Ramon Farmers Market - Thursday, Friday",NA,San Ramon,CA,94583,37.765531,-121.95753,,0,,,,,Located at: Bishop Ranch 3. ,,https://www.sanramonfarmersmarket.org/,,,,,0,1,0,0,0,0,0,10:00 - 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,Contra Costa Certified Farmers' Market,Walnut Creek Certified Farmers' Market,1737 N Locust St & Cole Ave,Walnut Creek,CA,94596,37.903613,-122.06526,,0,,,,,,,http://www.cccfm.org/farmers-market/walnut-creek/,,,,,0,1,0,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,CFMA,Diablo Valley CFM,N Wiget Ln & Mitchell Dr,Walnut Creek,CA,94598,37.9284,-122.02654,,0,,,,,Located at: Shadelands Business Park. ,,https://www.facebook.com/DVfarmersmkt/,,,,,0,1,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contra_costa,0,0,0,1,0,0,0,0,0,0,grocery,0,CFMA,Rossmoor CFM,Golden Rain Rd & Tice Creek Dr,Walnut Creek,CA,94595,37.871001,-122.07549,,0,,,,,Located at: Gateway Clubhouse parking lot. ,,http://cafarmersmkts.com/markets/category/rossmoor,,,,,0,1,0,0,0,0,0,9:30 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Point Reyes,Point Reyes Certified Farmers' Market,11250 California 1 & 2nd St,Point Reyes Station,CA,94956,38.068033,-122.8059,,0,,,,,Located at: Toby's Feed Barn. ,,http://pointreyesfarmersmarket.org,,,,,0,1,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,CFMA,Crocker Galleria Farmers' Market,50 Post St & Montgomery St,San Francisco,CA,94107,37.789457,-122.40294,,0,,,,,Located at: Crocker Galleria. ,,http://cafarmersmkts.com/markets/category/crocker-galleria,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,CFMA,Fort Mason Center Certified Farmers' Market,Marina Blvd & Laguna St,San Francisco,CA,94123,37.805145,-122.4321,,0,,,,,"Located at: Fost Mason Center, next to bldg A. ",,https://www.facebook.com/FMCfarmersmkt/,,,,,0,1,0,0,0,0,0,0,0,9:30 - 13:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,NA,Noe Valley Farmers' Market,3861 24th St & Sanchez St,San Francisco,CA,94114,37.751609,-122.42913,,0,,,,,Located at: Noe Valley Town Square. ,,https://www.facebook.com/noevalleyfarmersmarket/,,,,,0,1,0,0,0,0,0,0,8:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,"Piazza Pellegrini, LLC",North Beach Farmers' Market,699 Columbus Avenue & Lombard St,San Francisco,CA,94133,37.801069,-122.41135,,0,,,,,,,http://northbeachfarmersmarket.com/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,Urban Table,Second Street Plaza Farmers' Market,303 2nd St & Folsom St,San Francisco,CA,94107,37.785519,-122.39634,,0,,,,,Located at: Second Street Plaza. ,,http://urbantable.org,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,"SFSU Associated Students, Inc.",SFSU Associated Students Farmers' Market,1650 Holloway Ave,San Francisco,CA,94132,37.722452,-122.4806,,0,,,,,"Located at: Humanities Bldg, SFSU. ",,http://asi.sfsu.edu/farmersmarket/,,,,,0,1,0,0,0,0,10:00 - 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,NA,Bayview Certified Farmers' Market,1605 Jerrold Ave & Newhall,San Francisco,CA,94124,37.738704,-122.38979,,0,,,,,,,NA,,,,,0,1,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,West Coast Farmers' Markets Association,Brisbane Farmers' Market,11 Old County Rd,Brisbane,CA,94005,37.685162,-122.40091,,0,,,,,Located at: Brisbane Community Park. ,,https://www.wcfma.org/brisbane,,,,,0,1,0,0,0,0,15:00 - 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,CFMA,Daly City Farmers' Market,133 Serramonte Center & Southgate Ave,Daly City,CA,94015,37.673463,-122.47149,,0,,,,,Located at: Serramonte Center Macy's parking lot. ,,http://cafarmersmkts.com/markets/category/daly-city,,,,,0,1,0,0,0,0,9:00 - 13:00,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,West Coast Farmers' Markets Association,Foster City Farmers' Market - Saturday,1010 Metro Center Blvd,Foster City,CA,94404,37.563283,122.271815,,0,,,,,Located at: Charter Square Shopping Center. ,,https://www.wcfma.org/foster-city,,,,,0,1,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,West Coast Farmers' Markets,Foster City Farmers' Market - Thursday,1010 Metro Center Blvd,Foster City,CA,94404,37.563153,122.271705,,0,,,,,Located at: Charter Square Shopping Center. ,,https://www.wcfma.org/foster-city,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,West Coast Farmers' Markets Association,Foster City Peninsula Jewish Community Center (PJCC) Farmers' Market,800 Foster City Blvd,Foster City,CA,94404,37.557884,-122.26713,,0,,,,,Located at: Peninsula Jewish Community Center. ,,https://www.wcfma.org/pjcc,,,,,0,1,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,Facebook Community Mobile Market,Facebook Festivals,1 Hacker Wy,Menlo Park,CA,94025,37.484125,-122.14808,,0,,,,,,,fbcommunityevents.com,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,NA,Pescadero Grown,251 Stage Rd,Pescadero,CA,94060,37.253018,-122.38305,,0,,,,,,,https://www.facebook.com/pescaderogrown/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
